Soil	OTU_ID	Direction	baseMean	estimate	stderror	statistic	p.value	p.adjusted
Arbuckle	HM557128.1.1334	Enriched in SG	7.43201563776893	-4.2564415880391	1.05328611494941	-4.02331114745429	5.73856022294057e-05	0.000463092701165553
Arbuckle	JQ769756.1.1520	Enriched in SG	69.7035480928207	-6.0113798918111	1.01565401959253	-5.84611700217994	5.03180189455467e-09	1.15232796540162e-07
Arbuckle	HQ166699.1.1541	Enriched in SG	3.93301442593501	-2.60350036557531	0.949151832141407	-2.73927895548927	0.00615741044414377	0.0272685319669224
Arbuckle	JQ655791.1.1490	Enriched in SI	82.0329971420757	3.42582068292648	1.0674242922101	3.14423014526898	0.00166524418439826	0.00883726663202583
Arbuckle	JQ676982.1.1436	Enriched in SG	7.14052743600093	-5.74018792453473	1.43941257286965	-3.97005193645182	7.18569667618423e-05	0.00056203202925724
Arbuckle	KC554661.1.1526	Enriched in SI	2.97717560897451	4.84714929395074	1.28833373209106	3.70781906443186	0.000209051934039974	0.00144013554560871
Arbuckle	KC331388.1.1484	Enriched in SG	21.2255497203451	-8.03363847740055	1.19673564799187	-6.68993039631153	2.23276768968268e-11	8.06717513481803e-10
Arbuckle	EU158348.1.1517	Enriched in SI	4.56373222815862	4.441336824525	1.21667305446007	3.61407616926185	0.000301420446472031	0.0019850020075956
Arbuckle	EU445215.1.1476	Enriched in SI	4.06981600067811	2.83552974407174	0.968778864480952	2.90387363860665	0.00368576885193953	0.0174149152818407
Arbuckle	JX402118.1.1527	Enriched in SG	105.855858631697	-7.0610628786795	1.0653128328905	-6.58482641528848	4.55417146783479e-11	1.48419280400462e-09
Arbuckle	KR027003.1.1529	Enriched in SI	10.7609339789536	6.32775491664778	1.23611588455245	5.05590004082127	4.2836567206188e-07	6.01605269823922e-06
Arbuckle	HE604085.1.1522	Enriched in SG	253.991458758351	-6.07635763454011	1.27703415083039	-4.69595365569167	2.65365707391072e-06	3.15214779527152e-05
Arbuckle	AGZI01000009.333935.335453	Enriched in SI	14.285009343871	1.99546802737064	0.658352386984854	3.01779744354956	0.00254619030967893	0.0127409759196926
Arbuckle	EU644175.1.1420	Enriched in SI	1.48082817164136	3.63621184436805	1.34556627188625	2.62778530784156	0.0085942737840133	0.0354078508248976
Arbuckle	EF019369.1.1353	Enriched in SG	8.81090543506589	-5.73512830242333	1.18360783638756	-4.84726049625588	1.25178013820489e-06	1.62348219965145e-05
Arbuckle	EU134155.1.1309	Enriched in SG	3.27478113349497	-3.61281989896385	1.01715221236374	-3.55928009444062	0.000371872763718169	0.00240354620022794
Arbuckle	KC554610.1.1562	Enriched in SI	1.14478186362337	4.35654292895351	1.64510055776748	2.60068143658728	0.00930388057384852	0.0378407430699567
Arbuckle	FPLL01007565.16.1550	Enriched in SG	6.12574572662639	-7.13502268383196	1.63361452270454	-4.30813330049307	1.64638155706932e-05	0.000154431805094841
Arbuckle	KF699247.1.1522	Enriched in SI	9.54163132782506	4.77920139639267	1.10785716885137	4.2128475318087	2.52171291792681e-05	0.000221041180598964
Arbuckle	LBNQ01000008.81150.82697	Enriched in SG	462.450712279133	-5.0335111230016	0.891051703528354	-5.65555268161525	1.55345570429997e-08	3.10935779553584e-07
Arbuckle	KX509522.1.1494	Enriched in SI	5.93603432751222	3.21510250064902	1.13715236128408	2.86259251880294	0.00420190565117702	0.0194558181517158
Arbuckle	KC554244.1.1542	Enriched in SI	1.19935982000835	4.49262288291333	1.61537977151257	2.6726365276139	0.00752577435690708	0.0319374264027676
Arbuckle	AY138999.1.1524	Enriched in SI	9.3782858621523	3.09428923320333	1.089117265071	2.80541916266063	0.00502511843284995	0.0228512541257684
Arbuckle	ARNI01000005.12.1498	Enriched in SI	17.4065118490856	3.72012816017569	0.79695967681948	4.6381497394334	3.51542067413715e-06	4.02531502416966e-05
Arbuckle	KX539267.1.1530	Enriched in SI	1365.54832633313	4.56793389191424	0.902251937315781	5.04993816891137	4.41953091281483e-07	6.1727733958106e-06
Arbuckle	AB476693.1.1453	Enriched in SG	27.6548297044058	-1.93241597998681	0.750841220306644	-2.57741312864827	0.00995428991552825	0.0401011172191328
Arbuckle	JRJC01000023.11.1813	Enriched in SI	3.37529596759817	5.92885383902337	1.32824300187582	4.37642456347842	1.20641917651683e-05	0.000119793654168194
Arbuckle	JN869193.1.1548	Enriched in SG	4.43754718447091	-3.55501870764651	1.28698509556711	-2.77481133036299	0.00552337399903789	0.0248943558609119
Arbuckle	FPLK01001215.8.1515	Enriched in SG	51.61779076647	-3.48682310281336	1.3037068684906	-2.64834569362544	0.00808867658649599	0.0337072391522505
Arbuckle	EU184869.1.1481	Enriched in SI	7.63439958294975	6.50670040808148	1.17068140759429	5.43405271282769	5.50882953642777e-08	9.5914004668489e-07
Arbuckle	AP017313.4721397.4722906	Enriched in SI	20.5998142439256	4.202553286422	1.1190105789339	3.74134852637692	0.000183035482456359	0.00127706275323125
Arbuckle	LKIT01000005.211354.212989	Enriched in SI	5.34881062649648	4.51566230471207	0.959560009023031	4.60638408113654	4.09731295125483e-06	4.5481962978558e-05
Arbuckle	EF632908.1.1545	Enriched in SG	4.37890763083856	-5.53487039737706	1.44171000676852	-3.82629575419104	0.000130085987279709	0.00094210421556986
Arbuckle	GU444094.1.1487	Enriched in SG	11.9135236876525	-3.45829608568777	1.21531105844516	-2.85961074962746	0.00424161283464685	0.0196039633194042
Arbuckle	EF492921.1.1446	Enriched in SG	6.61995738225723	-3.7166001533194	0.860797460925724	-4.32442349484956	1.52931264047588e-05	0.00014451720193642
Arbuckle	JQ407952.1.1317	Enriched in SG	45.1242158485444	-8.07034973605885	1.05325393313658	-7.56063597542732	4.01103330256865e-14	2.61437093721269e-12
Arbuckle	FJ478699.1.1443	Enriched in SG	16.5038020188576	-2.99684974735651	0.819366361554203	-3.66258860022623	0.000249679353129063	0.00167906062342349
Arbuckle	KJ161326.1.1708	Enriched in SI	34.8721494386726	5.87163157929786	0.965752484686474	5.98613368907432	2.14887763170416e-09	5.2023304188495e-08
Arbuckle	HQ120351.1.1509	Enriched in SG	51.7938441563823	-7.81244075618817	1.31028179403822	-5.87899513867007	4.12764492420912e-09	9.53861217939962e-08
Arbuckle	HQ597086.1.1507	Enriched in SG	8.91580699311633	-5.45038199829988	1.08531477268024	-4.99856012960845	5.77599957674939e-07	8.00153528290565e-06
Arbuckle	AY138998.1.1524	Enriched in SI	75.2498306575485	6.6641813180465	1.11923356444029	5.7380450830308	9.57756242330528e-09	2.04589610756656e-07
Arbuckle	KR188936.1.1522	Enriched in SI	3.93963647161031	4.95442886834072	1.20239383063041	3.97887193218394	6.92430247317763e-05	0.00054325854588943
Arbuckle	FPLS01024228.17.1353	Enriched in SG	34.8469884131978	-3.35613497211291	1.22459095442237	-2.70314202801791	0.00686873896432999	0.029846725550986
Arbuckle	HM066369.1.1511	Enriched in SG	31.6659233796599	-6.67950529150124	1.40442332368028	-4.74783984371496	2.05600737198949e-06	2.52481678241415e-05
Arbuckle	HQ860597.1.1449	Enriched in SG	10.9074803979475	-3.70796738942087	1.43741978500428	-2.55843886041389	0.0105143307184249	0.0420904388759622
Arbuckle	AY015428.1.1524	Enriched in SI	43.4025914566363	4.44176222654387	1.21201565689394	3.61789731318826	0.000297006182756284	0.00196101225082201
Arbuckle	KC683113.1.1458	Enriched in SG	59.9523520638253	-2.88395268814923	0.887449734145675	-3.26047955720867	0.00111223984596336	0.00616315070066434
Arbuckle	KF975551.1.1519	Enriched in SG	1.36801850024705	-4.66140567329204	1.3333011017647	-3.49217698601397	0.000479100678819813	0.00302953712825862
Arbuckle	BBWU01000045.81659.83142	Enriched in SI	3.61311643265322	5.26872398577134	1.59444159622472	3.12466098662249	0.00178010085583296	0.00937289161997357
Arbuckle	AY491594.1.1631	Enriched in SG	556.319964980863	-2.3406957756781	0.571459921605437	-4.09800650456977	4.16723573544618e-05	0.000346180171225627
Arbuckle	EU335166.1.1521	Enriched in SG	12.6327037571152	-5.38462863876373	1.36551758905683	-3.94582845426823	7.95245360068294e-05	0.00061819990987572
Arbuckle	CP002961.1412328.1413816	Enriched in SI	40.1405678950956	6.67115932073862	1.50306356777408	4.28547274171642	1.82351006695372e-05	0.000168660688683379
Arbuckle	AB374388.1.1497	Enriched in SI	11.6519403214673	2.01523829677383	0.735139320932517	2.71573381825749	0.00661290621176285	0.0288831745537821
Arbuckle	FR749785.1.1508	Enriched in SI	3.3106100443295	5.76130071999832	1.17456741828368	4.80733448689706	1.5295595852791e-06	1.92482201276212e-05
Arbuckle	KU514636.1.1500	Enriched in SI	1.8585333325718	5.47703696776763	1.42384425842579	3.75615475429323	0.000172544022161256	0.0012223093681913
Arbuckle	FPLS01048030.18.1552	Enriched in SG	1.81344993099935	-5.0272144370303	1.62407453167244	-3.0770917713221	0.00209030935697953	0.0107562072579797
Arbuckle	KC554381.1.1529	Enriched in SG	12.4223196760901	-5.44135470997877	0.916980183333143	-5.89142611161758	3.82876850649212e-09	9.01178661435461e-08
Arbuckle	FJ375382.1.1567	Enriched in SG	105.627083292154	-6.91541029347077	1.41538908747626	-4.87894972741951	1.06652241815855e-06	1.41203124320783e-05
Arbuckle	KX505050.1.1518	Enriched in SG	18.0948281683887	-5.37684965703321	1.43653766757154	-3.74457552929506	0.000180699012983638	0.00126539088430966
Arbuckle	FPLL01000218.9.1546	Enriched in SG	4.82401357045937	-4.86712701517096	1.12268455046178	-4.34826902650205	1.37216224546011e-05	0.000132122591968166
Arbuckle	JQ769956.1.1495	Enriched in SG	5.53573976668589	-6.75589295849664	1.35371844497562	-4.96381057635373	6.91233631063474e-07	9.44685962453415e-06
Arbuckle	AY662003.1.1523	Enriched in SG	24.7190092400243	-3.50405627095402	1.22127567849596	-2.88651558578363	0.0038953345359324	0.0182692627128047
Arbuckle	KY445706.1.1475	Enriched in SI	2.41785616078345	5.45830791781038	1.67504968322273	3.09700631835189	0.00195485707168246	0.0102037919429504
Arbuckle	DQ404622.1.1516	Enriched in SG	2.81156427739971	-4.57061371139049	1.26402240664888	-3.62138610549386	0.000293028805409955	0.00194485436906555
Arbuckle	CP001089.768668.770218	Enriched in SG	23.013474116088	-3.97456452731195	1.16551239310035	-3.4355300185104	0.000591395940462935	0.00359647961879613
Arbuckle	KX279643.1.1537	Enriched in SI	3.40484684241847	5.42402970178062	1.25335663258015	4.28533819597804	1.82461405932058e-05	0.000168660688683379
Arbuckle	FPLP01010706.9.1526	Enriched in SG	42.2045528950756	-7.45056558288468	1.3478501182401	-5.51720300499767	3.44437482785807e-08	6.29899339022678e-07
